File '\\fhxnas02\pdcteams\combine\Power Module\PV&V\Lab\Windtunnel\Tier 4 Final\Mercury_13.6L-S750 & 9.0L\03 eDaq\Mercury 13.6L Application Approval\LPB FT4 Yinlun\Production Exhaust Tube (Two Piece) Wabco Application A-108308 and A-154687\Run 6 Bottom Debris Panel Production Exhaust Tube Wabco App FLRS (1900RPM) 433Kw_47C_4_23_25.sie':
  File tag 'sie:xml_metadata': long tag of 272630 bytes.
  File tag 'sie:block_index': long tag of 1200 bytes.
  File tag 'core:version': '1.0'
  File tag 'somat:version': '1.0'
  File tag 'somat:log': long tag of 16649 bytes.
  File tag 'core:setup_name': long tag of 56 bytes.
  File tag 'somat:tce_setup': long tag of 153586 bytes.
  Test id 0:
    Test tag 'core:test_count': '1'
    Test tag 'core:description': 'None'
    Test tag 'somat:transducer_rezero': long tag of 2421 bytes.
    Test tag 'core:start_time': '1999-12-08T00:32:50+0000'
    Test tag 'core:elapsed_time': '318'
    Test tag 'core:stop_time': '1999-12-08T00:38:09+0000'
    Channel id 181, 'Flow@AirCmpLubFlo.RN_1':
        Row 136: 136, 0.0329967360494265
        Row 137: 137, 0.0332933002096069
        Row 138: 138, 0.033102292784406
        Row 139: 139, 0.0331977964970065
        Row 140: 140, 0.033122398829164
        Row 141: 141, 0.033021868605374
        Row 142: 142, 0.032901232336826
        Row 143: 143, 0.0331073192955955
        Row 144: 144, 0.0329615504711
        Row 145: 145, 0.0331475313851115
        Row 146: 146, 0.033092239762027
        Row 147: 147, 0.0333033532319859
        Row 148: 148, 0.0328409142025521
        Row 149: 149, 0.033243035097712
        Row 150: 150, 0.0329263648927735
        Row 151: 151, 0.0330671072060795
        Row 152: 152, 0.033072133717269
        Row 153: 153, 0.033172663941059
        Row 154: 154, 0.0330470011613215
        Row 155: 155, 0.033102292784406
        Row 156: 156, 0.032931391403963
        Row 157: 157, 0.033021868605374
        Row 158: 158, 0.033212876030575
        Row 159: 159, 0.0331374783627325
        Row 160: 160, 0.032991709538237
        Row 161: 161, 0.033112345806785
        Row 162: 162, 0.032931391403963
        Row 163: 163, 0.0333586448550704
        Row 164: 164, 0.0332882736984174
        Row 165: 165, 0.0333988569445864
        Row 166: 166, 0.0334591750788604
        Row 167: 167, 0.0330771602284585
        Row 168: 168, 0.0332631411424699
        Row 169: 169, 0.033011815582995
        Row 170: 170, 0.0328660467584996
        Row 171: 171, 0.032971603493479
        Row 172: 172, 0.0329263648927735
        Row 173: 173, 0.0329665769822895
        Row 174: 174, 0.0328409142025521
        Row 175: 175, 0.0329766300046685
        Row 176: 176, 0.0329967360494265
        Row 177: 177, 0.0328409142025521
        Row 178: 178, 0.0333033532319859
        Row 179: 179, 0.0331475313851115
        Row 180: 180, 0.033122398829164
        Row 181: 181, 0.0330771602284585
        Row 182: 182, 0.033041974650132
        Row 183: 183, 0.0328509672249311
        Row 184: 184, 0.032981656515858
        Row 185: 185, 0.0330268951165635
        Row 186: 186, 0.033082186739648
        Row 187: 187, 0.0330268951165635
        Row 188: 188, 0.033132451851543
        Row 189: 189, 0.032971603493479
        Row 190: 190, 0.0331575844074905
        Row 191: 191, 0.0327504370011411
        Row 192: 192, 0.0330771602284585
        Row 193: 193, 0.0328409142025521
        Row 194: 194, 0.033202823008196
        Row 195: 195, 0.033041974650132
        Row 196: 196, 0.0329615504711
        Row 197: 197, 0.032931391403963
        Row 198: 198, 0.033021868605374
        Row 199: 199, 0.0328760997808785
        Row 200: 200, 0.0332078495193855
        Row 201: 201, 0.0330470011613215
        Row 202: 202, 0.033082186739648
        Row 203: 203, 0.032971603493479
        Row 204: 204, 0.0333083797431754
        Row 205: 205, 0.0329866830270475
        Row 206: 206, 0.0332933002096069
        Row 207: 207, 0.0331877434746275
        Row 208: 208, 0.0333184327655544
        Row 209: 209, 0.0328509672249311
        Row 210: 210, 0.032991709538237
        Row 211: 211, 0.0327051984004356
        Row 212: 212, 0.0330470011613215
        Row 213: 213, 0.032991709538237
        Row 214: 214, 0.0331173723179745
        Row 215: 215, 0.032881126292068
        Row 216: 216, 0.032941444426342
        Row 217: 217, 0.0327755695570886
        Row 218: 218, 0.0329766300046685
        Row 219: 219, 0.0330268951165635
        Row 220: 220, 0.0331877434746275
        Row 221: 221, 0.0329364179151525
        Row 222: 222, 0.0332078495193855
        Row 223: 223, 0.033041974650132
        Row 224: 224, 0.0329364179151525
        Row 225: 225, 0.033102292784406
        Row 226: 226, 0.032931391403963
        Row 227: 227, 0.0330872132508375
        Row 228: 228, 0.0332279555641435
        Row 229: 229, 0.0333435653215019
        Row 230: 230, 0.0329163118703945
        Row 231: 231, 0.033072133717269
        Row 232: 232, 0.0327303309563831
        Row 233: 233, 0.0329464709375315
        Row 234: 234, 0.033021868605374
        Row 235: 235, 0.0330872132508375
        Row 236: 236, 0.033112345806785
        Row 237: 237, 0.0329967360494265
        Row 238: 238, 0.032921338381584
        Row 239: 239, 0.0328509672249311
        Row 240: 240, 0.032981656515858
        Row 241: 241, 0.032921338381584
        Row 242: 242, 0.0332179025417645
        Row 243: 243, 0.0331274253403535
        Row 244: 244, 0.0329615504711
        Row 245: 245, 0.033192769985817
        Row 246: 246, 0.032991709538237
        Row 247: 247, 0.033132451851543
        Row 248: 248, 0.0331575844074905
        Row 249: 249, 0.0332983267207964
        Row 250: 250, 0.0331173723179745
        Row 251: 251, 0.0329766300046685
        Row 252: 252, 0.0329866830270475
        Row 253: 253, 0.0330268951165635
        Row 254: 254, 0.0329615504711
        Row 255: 255, 0.033021868605374
        Row 256: 256, 0.0329565239599105
        Row 257: 257, 0.032901232336826
        Row 258: 258, 0.032891179314447
        Row 259: 259, 0.0330570541837005
        Row 260: 260, 0.0331475313851115
        Row 261: 261, 0.033052027672511
        Row 262: 262, 0.0330067890718055
        Row 263: 263, 0.0332380085865225
        Row 264: 264, 0.0330470011613215
        Row 265: 265, 0.0331977964970065
        Row 266: 266, 0.032941444426342
        Row 267: 267, 0.0330470011613215
        Row 268: 268, 0.0332078495193855
        Row 269: 269, 0.0333636713662599
        Row 270: 270, 0.0331776904522485
        Row 271: 271, 0.0333234592767439
        Row 272: 272, 0.0328660467584996
        Row 273: 273, 0.0332179025417645
        Row 274: 274, 0.0328861528032575
        Row 275: 275, 0.033021868605374
        Row 276: 276, 0.0329967360494265
        Row 277: 277, 0.0332782206760384
        Row 278: 278, 0.0331475313851115
        Row 279: 279, 0.0329464709375315
        Row 280: 280, 0.0328962058256365
        Row 281: 281, 0.0329615504711
        Row 282: 282, 0.033021868605374
        Row 283: 283, 0.033192769985817
        Row 284: 284, 0.0331173723179745
        Row 285: 285, 0.0330872132508375
        Row 286: 286, 0.033102292784406
        Row 287: 287, 0.033021868605374
        Row 288: 288, 0.033102292784406
        Row 289: 289, 0.0331776904522485
        Row 290: 290, 0.0331877434746275
        Row 291: 291, 0.0332631411424699
        Row 292: 292, 0.033021868605374
        Row 293: 293, 0.0327755695570886
        Row 294: 294, 0.0328610202473101
        Row 295: 295, 0.0329062588480155
        Row 296: 296, 0.033182716963438
        Row 297: 297, 0.033001762560616
        Row 298: 298, 0.0327504370011411
        Row 299: 299, 0.0329967360494265
        Row 300: 300, 0.0329866830270475
        Row 301: 301, 0.032881126292068
        Row 302: 302, 0.0331877434746275
        Row 303: 303, 0.0332078495193855
        Row 304: 304, 0.0331877434746275
        Row 305: 305, 0.0330369481389425
        Row 306: 306, 0.033082186739648
        Row 307: 307, 0.033031921627753
        Row 308: 308, 0.033132451851543
        Row 309: 309, 0.033031921627753
        Row 310: 310, 0.0334189629893444
        Row 311: 311, 0.0330771602284585
        Row 312: 312, 0.0332832471872279
        Row 313: 313, 0.0329766300046685
        Row 314: 314, 0.0331274253403535
        Row 315: 315, 0.0328962058256365
        Row 316: 316, 0.033041974650132
    Channel id 182, 'Flow@AirCCltOTFlo.RN_1':
      Channel tag 'somat:datamode_name': 'Flow'
      Channel tag 'somat:datamode_type': 'time_history'
      Channel tag 'somat:data_bits': '16'
      Channel tag 'somat:data_format': 'int'
      Channel tag 'tce:Class': ''
      Channel tag 'tce:NodeName': '192.168.100.100'
      Channel tag 'somat:input_channel': 'AirCCltOTFlo'
      Channel tag 'tce:Connector': 'Brg_1.c08'
      Channel tag 'core:description': 'Air Compressor Coolant Out Flow R-54731'
      Channel tag 'tce:Type_1': 'Displacement'
      Channel tag 'tce:ChanDataType': '784'
      Channel tag 'tce:CalDate': '04/16/25'
      Channel tag 'tce:PrerunZeroMode': 'Undefined'
      Channel tag 'tce:PrerunZeroValue': ''
      Channel tag 'tce:Filter': 'Linear Phase'
      Channel tag 'tce:BreakFreq': '33'
      Channel tag 'tce:ExcitMode': '2'
      Channel tag 'tce:ExcitProportional': 'FALSE'
      Channel tag 'tce:Bridge_Type': '0'
      Channel tag 'tce:Bridge_Resist': '0'
      Channel tag 'tce:GageFactor': '2'
      Channel tag 'tce:BridgeFactor': '1'
      Channel tag 'tce:ShuntTarget': '0'
      Channel tag 'tce:DoLeadWireCorr': 'FALSE'
      Channel tag 'tce:ExLeadWireOhms': '0'
      Channel tag 'tce:ObjectID': '0'
      Channel tag 'tce:TransducerID': '0'
      Channel tag 'tce:LongDescription': ''
      Channel tag 'tce:LongUnits': ''
      Channel tag 'core:sample_rate': '1'
      Channel tag 'core:schema': 'somat:sequential'
      Channel tag 'core:input_samples': '317'
      Channel tag 'core:output_samples': '317'
      Dimension index 0:
        Dimension tag 'core:label': 'Time'
        Dimension tag 'core:units': 'secs'
      Dimension index 1:
        Dimension tag 'core:label': 'AirCCltOTFlo'
        Dimension tag 'core:units': 'L/s'
        Dimension tag 'core:range_min': '0'
        Dimension tag 'core:range_max': '0.320865'
      Data block 0, 2 dimensions, 317 rows:
        Row 0: 0, 0.107706745791802
        Row 1: 1, 0.108664307506842
        Row 2: 2, 0.10838003137269
        Row 3: 3, 0.108449853581078
        Row 4: 4, 0.10802094572955
        Row 5: 5, 0.108050869533145
        Row 6: 6, 0.109222885173949
        Row 7: 7, 0.107916212416967
        Row 8: 8, 0.108290259961905
        Row 9: 9, 0.108534637691264
        Row 10: 10, 0.108205475851719
        Row 11: 11, 0.107756618797794
        Row 12: 12, 0.10789626321457
        Row 13: 13, 0.108290259961905
        Row 14: 14, 0.108210463152318
        Row 15: 15, 0.10813565364333
        Row 16: 16, 0.107921199717566
        Row 17: 17, 0.108150615545128
        Row 18: 18, 0.107826441006182
        Row 19: 19, 0.10789626321457
        Row 20: 20, 0.108215450452917
        Row 21: 21, 0.10813565364333
        Row 22: 22, 0.108659320206243
        Row 23: 23, 0.10837504407209
        Row 24: 24, 0.108340132967896
        Row 25: 25, 0.107976060024157
        Row 26: 26, 0.107631936282814
        Row 27: 27, 0.10808079333674
        Row 28: 28, 0.108120691741533
        Row 29: 29, 0.107103282419303
        Row 30: 30, 0.108554586893661
        Row 31: 31, 0.108604459899652
        Row 32: 32, 0.108489751985871
        Row 33: 33, 0.10777656800019
        Row 34: 34, 0.108848837629011
        Row 35: 35, 0.107726694994199
        Row 36: 36, 0.107816466404984
        Row 37: 37, 0.108325171066099
        Row 38: 38, 0.108589497997855
        Row 39: 39, 0.1089186598374
        Row 40: 40, 0.10820048855112
        Row 41: 41, 0.108923647137999
        Row 42: 42, 0.108574536096057
        Row 43: 43, 0.108125679042132
        Row 44: 44, 0.107502266467236
        Row 45: 45, 0.108005983827752
        Row 46: 46, 0.107901250515169
        Row 47: 47, 0.108883748733206
        Row 48: 48, 0.107811479104384
        Row 49: 49, 0.108504713887669
        Row 50: 50, 0.10838003137269
        Row 51: 51, 0.108529650390665
        Row 52: 52, 0.108579523396656
        Row 53: 53, 0.107696771190604
        Row 54: 54, 0.108664307506842
        Row 55: 55, 0.108005983827752
        Row 56: 56, 0.108275298060107
        Row 57: 57, 0.109542072412296
        Row 58: 58, 0.108868786831408
        Row 59: 59, 0.108803951923619
        Row 60: 60, 0.108664307506842
        Row 61: 61, 0.108484764685272
        Row 62: 62, 0.108340132967896
        Row 63: 63, 0.10826033615831
        Row 64: 64, 0.108769040819425
        Row 65: 65, 0.108225425054115
        Row 66: 66, 0.107936161619364
        Row 67: 67, 0.108544612292462
        Row 68: 68, 0.107996009226554
        Row 69: 69, 0.108270310759508
        Row 70: 70, 0.107866339410975
        Row 71: 71, 0.108285272661305
        Row 72: 72, 0.107926187018165
        Row 73: 73, 0.107846390208579
        Row 74: 74, 0.108459828182276
        Row 75: 75, 0.10820048855112
        Row 76: 76, 0.108310209164301
        Row 77: 77, 0.108409955176285
        Row 78: 78, 0.10837504407209
        Row 79: 79, 0.108305221863702
        Row 80: 80, 0.108215450452917
        Row 81: 81, 0.108290259961905
        Row 82: 82, 0.108215450452917
        Row 83: 83, 0.108838863027813
        Row 84: 84, 0.108190513949921
        Row 85: 85, 0.107911225116368
        Row 86: 86, 0.108529650390665
        Row 87: 87, 0.108459828182276
        Row 88: 88, 0.108325171066099
        Row 89: 89, 0.108030920330748
        Row 90: 90, 0.10802094572955
        Row 91: 91, 0.107721707693599
        Row 92: 92, 0.108699218611036
        Row 93: 93, 0.108125679042132
        Row 94: 94, 0.107621961681616
        Row 95: 95, 0.108390005973888
        Row 96: 96, 0.107696771190604
        Row 97: 97, 0.108300234563103
        Row 98: 98, 0.108130666342731
        Row 99: 99, 0.108290259961905
        Row 100: 100, 0.108599472599053
        Row 101: 101, 0.109412402596718
        Row 102: 102, 0.108534637691264
        Row 103: 103, 0.108788990021821
        Row 104: 104, 0.108534637691264
        Row 105: 105, 0.108898710635003
        Row 106: 106, 0.108160590146326
        Row 107: 107, 0.108409955176285
        Row 108: 108, 0.108629396402648
        Row 109: 109, 0.108454840881677
        Row 110: 110, 0.108699218611036
        Row 111: 111, 0.108459828182276
        Row 112: 112, 0.10843987897988
        Row 113: 113, 0.107756618797794
        Row 114: 114, 0.107871326711574
        Row 115: 115, 0.108090767937938
        Row 116: 116, 0.108594485298454
        Row 117: 117, 0.108265323458909
        Row 118: 118, 0.108609447200251
        Row 119: 119, 0.10826033615831
        Row 120: 120, 0.108414942476884
        Row 121: 121, 0.108305221863702
        Row 122: 122, 0.108853824929611
        Row 123: 123, 0.108325171066099
        Row 124: 124, 0.108504713887669
        Row 125: 125, 0.108614434500851
        Row 126: 126, 0.108449853581078
        Row 127: 127, 0.108394993274487
        Row 128: 128, 0.108180539348723
        Row 129: 129, 0.108310209164301
        Row 130: 130, 0.107821453705583
        Row 131: 131, 0.108340132967896
        Row 132: 132, 0.108744104316429
        Row 133: 133, 0.108399980575086
        Row 134: 134, 0.108000996527153
        Row 135: 135, 0.108025933030149
        Row 136: 136, 0.10843489167928
        Row 137: 137, 0.107512241068434
        Row 138: 138, 0.108404967875685
        Row 139: 139, 0.108245374256512
        Row 140: 140, 0.107691783890004
        Row 141: 141, 0.108699218611036
        Row 142: 142, 0.107971072723558
        Row 143: 143, 0.108155602845727
        Row 144: 144, 0.10814064094393
        Row 145: 145, 0.108509701188268
        Row 146: 146, 0.108115704440934
        Row 147: 147, 0.107626948982215
        Row 148: 148, 0.108115704440934
        Row 149: 149, 0.108090767937938
        Row 150: 150, 0.108509701188268
        Row 151: 151, 0.107676821988207
        Row 152: 152, 0.10807580603614
        Row 153: 153, 0.108060844134343
        Row 154: 154, 0.107941148919963
        Row 155: 155, 0.107881301312773
        Row 156: 156, 0.108290259961905
        Row 157: 157, 0.108305221863702
        Row 158: 158, 0.10795611082176
        Row 159: 159, 0.108275298060107
        Row 160: 160, 0.108370056771491
        Row 161: 161, 0.108155602845727
        Row 162: 162, 0.10861942180145
        Row 163: 163, 0.108534637691264
        Row 164: 164, 0.108838863027813
        Row 165: 165, 0.108230412354715
        Row 166: 166, 0.108010971128351
        Row 167: 167, 0.107706745791802
        Row 168: 168, 0.108385018673289
        Row 169: 169, 0.108160590146326
        Row 170: 170, 0.108624409102049
        Row 171: 171, 0.108365069470892
        Row 172: 172, 0.108509701188268
        Row 173: 173, 0.10826033615831
        Row 174: 174, 0.108225425054115
        Row 175: 175, 0.108145628244529
        Row 176: 176, 0.108878761432606
        Row 177: 177, 0.108948583640995
        Row 178: 178, 0.108295247262504
        Row 179: 179, 0.108040894931946
        Row 180: 180, 0.10837504407209
        Row 181: 181, 0.108659320206243
        Row 182: 182, 0.107512241068434
        Row 183: 183, 0.108050869533145
        Row 184: 184, 0.107616974381017
        Row 185: 185, 0.109202935971552
        Row 186: 186, 0.108579523396656
        Row 187: 187, 0.108519675789466
        Row 188: 188, 0.107626948982215
        Row 189: 189, 0.108370056771491
        Row 190: 190, 0.108160590146326
        Row 191: 191, 0.108035907631347
        Row 192: 192, 0.108873774132007
        Row 193: 193, 0.108365069470892
        Row 194: 194, 0.108529650390665
        Row 195: 195, 0.10849972658707
        Row 196: 196, 0.108634383703247
        Row 197: 197, 0.108165577446925
        Row 198: 198, 0.108310209164301
        Row 199: 199, 0.108429904378681
        Row 200: 200, 0.108310209164301
        Row 201: 201, 0.109058304254177
        Row 202: 202, 0.108355094869694
        Row 203: 203, 0.108120691741533
        Row 204: 204, 0.108704205911636
        Row 205: 205, 0.108035907631347
        Row 206: 206, 0.108519675789466
        Row 207: 207, 0.108908685236202
        Row 208: 208, 0.108514688488867
        Row 209: 209, 0.107407507755852
        Row 210: 210, 0.108414942476884
        Row 211: 211, 0.107961098122359
        Row 212: 212, 0.107871326711574
        Row 213: 213, 0.107971072723558
        Row 214: 214, 0.108110717140335
        Row 215: 215, 0.107921199717566
        Row 216: 216, 0.10801595842895
        Row 217: 217, 0.107751631497194
        Row 218: 218, 0.107856364809777
        Row 219: 219, 0.108110717140335
        Row 220: 220, 0.108539624991863
        Row 221: 221, 0.107407507755852
        Row 222: 222, 0.107821453705583
        Row 223: 223, 0.108474790084074
        Row 224: 224, 0.108863799530809
        Row 225: 225, 0.10897850744459
        Row 226: 226, 0.108060844134343
        Row 227: 227, 0.108240386955913
        Row 228: 228, 0.10819550125052
        Row 229: 229, 0.108584510697256
        Row 230: 230, 0.108584510697256
        Row 231: 231, 0.108529650390665
        Row 232: 232, 0.108674282108041
        Row 233: 233, 0.108494739286471
        Row 234: 234, 0.108065831434942
        Row 235: 235, 0.109168024867358
        Row 236: 236, 0.108409955176285
        Row 237: 237, 0.108958558242193
        Row 238: 238, 0.108734129715231
        Row 239: 239, 0.108744104316429
        Row 240: 240, 0.108544612292462
        Row 241: 241, 0.108903697935602
        Row 242: 242, 0.10820048855112
        Row 243: 243, 0.108554586893661
        Row 244: 244, 0.108873774132007
        Row 245: 245, 0.108180539348723
        Row 246: 246, 0.10867926940864
        Row 247: 247, 0.109168024867358
        Row 248: 248, 0.108409955176285
        Row 249: 249, 0.108414942476884
        Row 250: 250, 0.108684256709239
        Row 251: 251, 0.107996009226554
        Row 252: 252, 0.107766593398992
        Row 253: 253, 0.10843987897988
        Row 254: 254, 0.109128126462565
        Row 255: 255, 0.107751631497194
        Row 256: 256, 0.107831428306781
        Row 257: 257, 0.107811479104384
        Row 258: 258, 0.108210463152318
        Row 259: 259, 0.108519675789466
        Row 260: 260, 0.108454840881677
        Row 261: 261, 0.108704205911636
        Row 262: 262, 0.108639371003846
        Row 263: 263, 0.108110717140335
        Row 264: 264, 0.107771580699591
        Row 265: 265, 0.108544612292462
        Row 266: 266, 0.108948583640995
        Row 267: 267, 0.108449853581078
        Row 268: 268, 0.108644358304446
        Row 269: 269, 0.107317736345067
        Row 270: 270, 0.107716720393
        Row 271: 271, 0.107916212416967
        Row 272: 272, 0.108175552048124
        Row 273: 273, 0.108684256709239
        Row 274: 274, 0.108350107569095
        Row 275: 275, 0.108514688488867
        Row 276: 276, 0.108928634438598
        Row 277: 277, 0.109073266155974
        Row 278: 278, 0.108454840881677
        Row 279: 279, 0.107891275913971
        Row 280: 280, 0.108065831434942
        Row 281: 281, 0.10838003137269
        Row 282: 282, 0.108749091617028
        Row 283: 283, 0.108145628244529
        Row 284: 284, 0.108554586893661
        Row 285: 285, 0.108459828182276
        Row 286: 286, 0.10777656800019
        Row 287: 287, 0.108394993274487
        Row 288: 288, 0.10814064094393
        Row 289: 289, 0.108340132967896
        Row 290: 290, 0.108295247262504
